Instância	melhor custo	média custo		std custo	média tempo		std tempo


############################Aleatório############################

Geo_n240_ds_03.txt	216589.30		215846.617	884.823		22.902	0.095
Geo_n240_ds_04.txt	262303.92		261705.539	479.654		23.032	0.085
Geo_n240_ds_05.txt	311345.33		311236.913	63.941		22.925	0.040
Geo_n240_ds_06.txt	357379.38		356884.057	881.533		23.018	0.132
Geo_n240_ds_07.txt	341073.81		338900.880	1312.243		22.964	0.058
Geo_n240_ds_08.txt	130914.20		130694.927	385.069		23.060	0.116
Geo_n240_ds_09.txt	409408.82		409001.823	481.569		22.993	0.065
Geo_n240_ds_10.txt	354065.84		352949.105	646.364		22.997	0.089
Geo_n240_ss_01.txt	188599.30		188579.806	18.098		11.848	0.042
Geo_n240_ss_02.txt	329737.49		329679.277	46.074		11.869	0.071
Geo_n240_ss_03.txt	206752.41		206724.973	24.305		11.888	0.093
Geo_n240_ss_04.txt	245981.05		245943.388	40.108		11.889	0.080
Geo_n240_ss_05.txt	298240.73		298196.517	37.406		11.881	0.052
Geo_n240_ss_06.txt	338034.37		337968.105	36.183		11.862	0.072
Geo_n240_ss_07.txt	325461.71		325423.759	25.106		11.865	0.061
Geo_n240_ss_08.txt	126830.12		126817.546	6.771		12.001	0.033
Geo_n240_ss_09.txt	390764.44		390737.857	28.498		11.875	0.063
Geo_n240_ss_10.txt	338990.17		338901.199	54.095		11.903	0.066
Geo_n480_ds_01.txt	579255.27		577664.013	1402.093		48.669	0.105
Geo_n480_ds_02.txt	1086808.10		1085064.228	3084.069		48.770	0.066
Geo_n480_ds_03.txt	659188.23		658455.112	953.291		48.813	0.145
Geo_n480_ds_04.txt	832489.96		830793.012	1688.706		48.888	0.119
Geo_n480_ds_05.txt	981983.21		980070.276	2054.601		48.757	0.103
Geo_n480_ds_06.txt	1008135.60		1006797.349	1429.649		48.859	0.075
Geo_n480_ds_07.txt	861071.06		857909.486	2150.449		48.708	0.060
Geo_n480_ds_08.txt	585714.58		584349.824	821.332		48.783	0.061
Geo_n480_ds_09.txt	664613.61		663361.478	923.937		48.650	0.129
Geo_n480_ds_10.txt	932796.84		931507.344	1133.829		48.834	0.094
Geo_n480_ss_01.txt	551290.42		551231.315	47.360		25.273	0.121
Geo_n480_ss_02.txt	1046049.85		1045878.671	142.815		25.280	0.075
Geo_n480_ss_03.txt	632766.56		632642.266	66.461		25.308	0.160
Geo_n480_ss_04.txt	788537.89		788481.878	38.592		25.207	0.021
Geo_n480_ss_05.txt	944531.88		944425.596	82.255		25.238	0.050
Geo_n480_ss_06.txt	965272.43		965071.327	126.380		25.354	0.053
Geo_n480_ss_07.txt	826335.61		826228.685	73.581		25.228	0.064
Geo_n480_ss_08.txt	555770.36		555729.104	32.817		25.278	0.108
Geo_n480_ss_09.txt	635332.56		635272.302	58.102		25.232	0.112
Geo_n480_ss_10.txt	881967.28		881898.958	53.799		25.206	0.055
Geo_n960_ds_01.txt	3351916.85		3345867.952	5181.335		106.739	0.314
Geo_n960_ds_02.txt	1715849.78		1712916.348	2741.174		107.289	0.061
Geo_n960_ds_03.txt	3340726.91		3336735.325	4279.722		106.803	0.213
Geo_n960_ds_04.txt	3614334.21		3604816.610	7391.797		107.339	0.196
Geo_n960_ds_05.txt	2338012.82		2331938.959	4751.014		106.869	0.169
