Instância	melhor custo	média custo		std custo	média tempo		std tempo


############################Aleatório############################

Geo_n480_ss_01.txt	551301.83		551186.758	80.517		26.461	0.554
Geo_n480_ss_02.txt	1045741.85		1045608.747	114.356		26.796	0.358
Geo_n480_ss_03.txt	632687.50		632597.393	48.728		26.152	0.139
Geo_n480_ss_04.txt	788446.14		788318.048	86.848		26.121	0.324
Geo_n480_ss_05.txt	944338.28		944205.624	80.045		26.666	0.364
Geo_n480_ss_06.txt	965179.44		965084.658	60.443		26.153	0.242
Geo_n480_ss_07.txt	826370.85		826141.997	177.558		26.374	0.207
Geo_n480_ss_08.txt	555685.72		555635.886	44.624		26.386	0.187
Geo_n480_ss_09.txt	635165.75		635121.559	55.298		26.442	0.402
Geo_n480_ss_10.txt	882059.04		881907.942	97.185		26.251	0.284
Geo_n960_ds_01.txt	3352470.97		3349111.482	2735.446		109.362	0.347
Geo_n960_ds_02.txt	1716614.37		1715107.943	1404.965		109.482	1.129
Geo_n960_ds_03.txt	3341508.10		3336744.094	4268.447		109.654	0.971
Geo_n960_ds_04.txt	3613305.23		3609435.339	3535.745		109.211	0.494
Geo_n960_ds_05.txt	2337634.18		2332222.483	3838.323		109.176	0.485
Geo_n960_ds_06.txt	3139921.84		3138554.628	982.746		109.806	0.800
Geo_n960_ds_07.txt	1298384.62		1295727.973	1874.481		108.862	0.467
Geo_n960_ds_08.txt	1720478.97		1718999.590	942.292		109.840	0.739
Geo_n960_ds_09.txt	1892750.00		1890554.199	1829.133		109.978	0.662
Geo_n960_ds_10.txt	2610950.31		2607611.624	3087.050		109.805	0.486
Geo_n960_ss_01.txt	3250832.65		3250631.998	131.301		58.344	0.374
Geo_n960_ss_02.txt	1661897.01		1661669.074	137.689		58.858	0.775
Geo_n960_ss_03.txt	3248323.70		3247757.465	297.999		58.175	0.817
Geo_n960_ss_04.txt	3510711.52		3510409.608	213.067		58.138	0.866
Geo_n960_ss_05.txt	2262337.19		2261988.205	212.561		58.202	0.649
Geo_n960_ss_06.txt	3066396.38		3066161.556	193.116		57.127	0.544
Geo_n960_ss_07.txt	1256818.07		1256669.224	173.891		58.123	0.961
Geo_n960_ss_08.txt	1672378.85		1672169.484	124.302		58.324	0.933
Geo_n960_ss_09.txt	1833622.84		1833388.213	162.055		57.782	0.918
Geo_n960_ss_10.txt	2526436.89		2526006.558	243.922		58.190	0.696
RanInt_n120_ds_01.txt	48596.00		48014.200	485.499		10.945	0.092
RanInt_n120_ds_02.txt	49317.00		48638.000	450.478		11.053	0.097
RanInt_n120_ds_03.txt	47747.00		47362.400	367.643		11.112	0.187
